"代码","简称","时间","开盘价(元)","收盘价(元)","最高价(元)","最低价(元)","成交量(股)","A股流通市值(元)","成交金额(元)"
"300211.SZ","亿通科技","2015-09-28","12.9000","13.5500","13.6600","12.0000","2,602,404.0000","1,236,517,824.4000","34,375,727.0000"
"300211.SZ","亿通科技","2015-09-29","13.2000","13.2700","13.5000","13.0200","1,862,371.0000","1,210,966,164.5600","24,654,967.0000"
"300211.SZ","亿通科技","2015-09-30","13.2700","13.3200","13.6000","13.1200","1,923,913.0000","1,215,528,960.9600","25,727,284.0000"
"300212.SZ","易华录","2015-09-11","31.9000","32.5800","33.2000","31.3100","12,481,459.0000","9,875,841,170.4000","405,273,888.0000"
"300212.SZ","易华录","2015-09-14","33.4500","29.3200","33.9800","29.3200","10,559,775.0000","8,887,650,801.6000","324,418,480.0000"
"300212.SZ","易华录","2015-09-15","27.2200","28.0100","29.4500","26.9500","13,622,542.0000","8,490,555,898.8000","384,793,680.0000"
"300212.SZ","易华录","2015-09-16","28.1500","30.8100","30.8100","28.1500","12,268,824.0000","9,339,308,362.8000","363,857,296.0000"
"300212.SZ","易华录","2015-09-17","31.6900","32.2000","33.8900","31.6900","18,231,515.0000","9,760,653,336.0000","600,353,424.0000"
"300212.SZ","易华录","2015-09-18","32.9000","33.6800","34.3800","31.1800","13,676,306.0000","10,209,279,638.4000","445,214,400.0000"
"300212.SZ","易华录","2015-09-21","32.8000","35.5500","35.9500","32.3800","12,995,696.0000","10,776,125,034.0000","447,410,224.0000"
"300212.SZ","易华录","2015-09-22","35.8500","34.4000","35.9000","33.6000","15,599,869.0000","10,427,530,272.0000","542,036,528.0000"
"300212.SZ","易华录","2015-09-23","33.4000","34.9800","35.0300","33.1100","12,210,263.0000","10,603,343,282.4000","417,604,000.0000"
"300212.SZ","易华录","2015-09-24","35.5000","35.1500","36.7500","33.6600","14,479,092.0000","10,654,874,682.0000","513,094,608.0000"
"300212.SZ","易华录","2015-09-25","34.9000","32.0700","34.9000","31.6800","9,292,850.0000","9,700,935,116.4000","308,703,248.0000"
"300212.SZ","易华录","2015-09-28","32.3000","35.2800","35.2800","31.8000","10,664,016.0000","10,671,936,105.6000","359,938,080.0000"
"300212.SZ","易华录","2015-09-29","34.3400","34.8800","35.2800","33.5100","10,856,931.0000","10,550,939,097.6000","373,886,816.0000"
"300212.SZ","易华录","2015-09-30","35.0000","34.1000","35.4700","33.1100","8,314,194.0000","10,314,994,932.0000","283,717,824.0000"
"300213.SZ","佳讯飞鸿","2015-09-11","20.3600","20.7600","21.1000","20.2000","3,773,454.0000","2,600,434,386.7200","78,049,113.0000"
"300213.SZ","佳讯飞鸿","2015-09-14","21.3300","19.7000","22.6500","19.3100","9,616,726.0000","2,467,656,908.4000","205,065,419.0000"
"300213.SZ","佳讯飞鸿","2015-09-15","18.5100","18.2900","20.2000","17.8900","5,409,415.0000","2,291,037,809.8800","103,306,437.0000"
"300213.SZ","佳讯飞鸿","2015-09-16","17.9000","20.1200","20.1200","17.9000","5,032,764.0000","2,520,266,852.6400","96,296,156.0000"
"300213.SZ","佳讯飞鸿","2015-09-17","20.1500","19.9600","21.9200","19.7100","7,452,492.0000","2,500,224,969.1200","155,099,493.0000"
"300213.SZ","佳讯飞鸿","2015-09-18","20.5000","20.7000","20.9500","20.0000","4,055,702.0000","2,592,918,680.4000","82,949,122.0000"
"300213.SZ","佳讯飞鸿","2015-09-21","20.8000","22.0700","22.0900","20.7300","5,298,291.0000","2,764,527,308.0400","114,851,874.0000"
"300213.SZ","佳讯飞鸿","2015-09-22","22.2700","21.4100","22.4200","21.0000","6,682,861.0000","2,681,854,538.5200","145,422,898.0000"
"300213.SZ","佳讯飞鸿","2015-09-23","21.0100","20.9500","21.7000","20.5200","5,501,660.0000","2,624,234,123.4000","115,812,613.0000"
"300213.SZ","佳讯飞鸿","2015-09-24","21.0300","21.4400","21.4500","20.9500","5,539,078.0000","2,685,612,391.6800","117,628,067.0000"
"300213.SZ","佳讯飞鸿","2015-09-25","21.1700","19.8500","21.3000","19.3600","5,141,262.0000","2,486,446,174.2000","104,671,602.0000"
"300213.SZ","佳讯飞鸿","2015-09-28","19.9900","20.6700","20.8600","19.4000","3,891,807.0000","2,589,160,827.2400","78,651,233.0000"
"300213.SZ","佳讯飞鸿","2015-09-29","20.1100","19.8400","20.3500","19.3600","2,954,715.0000","2,485,193,556.4800","58,861,053.0000"
"300213.SZ","佳讯飞鸿","2015-09-30","19.8600","20.1000","20.4800","19.8000","2,486,425.0000","2,517,761,617.2000","49,996,571.0000"
"300214.SZ","日科化学","2015-09-11","7.1400","7.3300","7.3300","7.0200","13,929,857.0000","2,144,460,116.1300","100,293,151.0000"
"300214.SZ","日科化学","2015-09-14","7.4800","6.6000","7.4800","6.6000","16,999,824.0000","1,930,891,782.6000","116,837,848.0000"
"300214.SZ","日科化学","2015-09-15","6.4000","6.1300","6.5200","6.1100","9,664,816.0000","1,793,388,882.9300","61,042,283.0000"
"300214.SZ","日科化学","2015-09-16","6.2100","6.7200","6.7400","6.2000","12,883,911.0000","1,965,998,905.9200","83,487,367.0000"
"300214.SZ","日科化学","2015-09-17","6.6600","6.4500","6.9000","6.4500","14,170,378.0000","1,887,007,878.4500","94,990,555.0000"
"300214.SZ","日科化学","2015-09-18","6.6000","6.5500","6.6300","6.4200","6,823,137.0000","1,916,263,814.5500","44,520,085.0000"
"300214.SZ","日科化学","2015-09-21","6.5000","6.8200","6.8300","6.4300","11,732,256.0000","1,995,254,842.0200","78,477,274.0000"
"300214.SZ","日科化学","2015-09-22","6.8300","6.8300","6.9500","6.6800","13,260,300.0000","1,998,180,435.6300","90,508,526.0000"
"300214.SZ","日科化学","2015-09-23","6.7100","6.7300","6.8500","6.6600","8,314,484.0000","1,968,924,499.5300","56,141,359.0000"
"300214.SZ","日科化学","2015-09-24","6.7600","6.8800","6.9100","6.7500","8,646,472.0000","2,012,808,403.6800","59,137,683.0000"
"300214.SZ","日科化学","2015-09-25","6.8800","6.5400","6.8800","6.4600","9,090,577.0000","1,913,338,220.9400","60,675,499.0000"
"300214.SZ","日科化学","2015-09-28","6.5700","6.7500","6.7500","6.4800","6,754,700.0000","1,974,775,686.7500","45,055,927.0000"
"300214.SZ","日科化学","2015-09-29","6.6700","6.6000","6.7300","6.5200","6,104,289.0000","1,930,891,782.6000","40,517,912.0000"
"300214.SZ","日科化学","2015-09-30","6.6100","6.6500","6.7100","6.6000","4,864,396.0000","1,945,519,750.6500","32,335,866.0000"
"300215.SZ","电科院","2015-09-11","7.6300","7.8800","7.9300","7.6000","13,015,335.0000","3,782,388,180.0000","101,257,289.0000"
"300215.SZ","电科院","2015-09-14","7.9900","8.2000","8.6700","7.8200","36,130,981.0000","3,935,987,700.0000","302,346,704.0000"
"300215.SZ","电科院","2015-09-15","7.9500","7.5400","8.1800","7.4200","19,644,858.0000","3,619,188,690.0000","152,601,466.0000"
"300215.SZ","电科院","2015-09-16","7.5000","8.2900","8.2900","7.5000","17,737,725.0000","3,979,187,565.0000","141,269,888.0000"
"300215.SZ","电科院","2015-09-17","8.2200","8.0300","8.6100","8.0300","22,368,998.0000","3,854,387,955.0000","185,725,354.0000"
"300215.SZ","电科院","2015-09-18","7.9300","8.0500","8.1800","7.8500","8,588,897.0000","3,863,987,925.0000","68,777,379.0000"
"300215.SZ","电科院","2015-09-21","8.0000","8.3000","8.4200","7.9000","8,299,605.0000","3,983,987,550.0000","68,263,460.0000"
"300215.SZ","电科院","2015-09-22","8.3500","8.8300","8.9900","8.2100","17,998,673.0000","4,238,386,755.0000","152,782,243.0000"
"300215.SZ","电科院","2015-09-23","8.7000","8.7300","8.9900","8.5100","14,372,190.0000","4,190,386,905.0000","125,728,974.0000"
"300215.SZ","电科院","2015-09-24","8.6000","8.8000","8.8400","8.6000","9,179,791.0000","4,223,986,800.0000","80,192,973.0000"
"300215.SZ","电科院","2015-09-25","8.8000","8.3600","8.8000","8.2900","8,652,984.0000","4,012,787,460.0000","73,686,177.0000"
"300215.SZ","电科院","2015-09-28","8.3500","8.8800","8.9400","8.3500","10,184,014.0000","4,262,386,680.0000","88,184,613.0000"
"300215.SZ","电科院","2015-09-29","8.7600","8.9000","9.2000","8.6500","10,652,583.0000","4,271,986,650.0000","95,323,420.0000"
"300215.SZ","电科院","2015-09-30","8.9000","9.1000","9.3000","8.8500","8,274,144.0000","4,367,986,350.0000","74,879,095.0000"
"300216.SZ","千山药机","2015-09-11","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-14","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-15","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-16","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-17","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-18","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-21","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-22","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-23","47.7400","47.7400","47.7400","47.7400","0.0000","12,412,658,750.8000","0.0000"
"300216.SZ","千山药机","2015-09-24","47.7400","47.7400","47.7400","47.7400","0.0000","12,458,393,575.3200","0.0000"
"300216.SZ","千山药机","2015-09-25","47.7400","47.7400","47.7400","47.7400","0.0000","12,458,393,575.3200","0.0000"
"300216.SZ","千山药机","2015-09-28","47.7400","47.7400","47.7400","47.7400","0.0000","12,458,393,575.3200","0.0000"
"300216.SZ","千山药机","2015-09-29","47.7400","47.7400","47.7400","47.7400","0.0000","12,458,393,575.3200","0.0000"
"300216.SZ","千山药机","2015-09-30","47.7400","47.7400","47.7400","47.7400","0.0000","12,458,393,575.3200","0.0000"
"300217.SZ","东方电热","2015-09-11","8.0700","8.2300","8.2800","7.9500","11,530,604.0000","1,773,841,643.2200","93,785,977.0000"
"300217.SZ","东方电热","2015-09-14","8.2600","7.4100","8.3000","7.4100","12,576,280.0000","1,597,104,079.7400","97,511,059.0000"
"300217.SZ","东方电热","2015-09-15","7.1100","6.6700","7.2500","6.6700","14,388,426.0000","1,437,609,205.3800","99,828,234.0000"
"300217.SZ","东方电热","2015-09-16","6.8000","7.3400","7.3400","6.7800","13,112,857.0000","1,582,016,726.7600","92,395,304.0000"
"300217.SZ","东方电热","2015-09-17","7.3700","7.2300","7.7200","7.2000","17,745,235.0000","1,558,308,029.2200","132,283,943.0000"
"300217.SZ","东方电热","2015-09-18","7.3500","7.4200","7.5500","7.1900","11,171,635.0000","1,599,259,415.8800","82,162,506.0000"
"300217.SZ","东方电热","2015-09-21","7.4000","8.1600","8.1600","7.3200","17,515,545.0000","1,758,754,290.2400","138,115,425.0000"
"300217.SZ","东方电热","2015-09-22","8.4000","8.2000","8.5100","7.9700","27,638,160.0000","1,767,375,634.8000","228,663,421.0000"
"300217.SZ","东方电热","2015-09-23","7.9200","8.2400","8.3700","7.9200","18,687,230.0000","1,775,996,979.3600","152,842,385.0000"
"300217.SZ","东方电热","2015-09-24","8.2500","8.4000","8.5400","8.2400","15,473,013.0000","1,810,482,357.6000","129,691,293.0000"
"300217.SZ","东方电热","2015-09-25","8.2800","8.0300","8.5300","7.8100","18,696,970.0000","1,730,734,920.4200","154,076,724.0000"
"300217.SZ","东方电热","2015-09-28","8.1100","8.3900","8.5500","7.9000","11,626,390.0000","1,808,327,021.4600","96,020,016.0000"
"300217.SZ","东方电热","2015-09-29","8.1900","8.2200","8.4700","8.0900","10,885,220.0000","1,771,686,307.0800","90,043,598.0000"
"300217.SZ","东方电热","2015-09-30","8.2600","8.2400","8.4000","8.1200","8,160,408.0000","1,775,996,979.3600","67,429,885.0000"
"300218.SZ","安利股份","2015-09-11","12.2000","12.1700","12.3800","11.8600","1,422,181.0000","2,050,276,857.5000","17,267,069.0000"
"300218.SZ","安利股份","2015-09-14","12.3800","10.9500","12.3900","10.9500","2,368,821.0000","1,844,743,762.5000","26,697,046.0000"
"300218.SZ","安利股份","2015-09-15","10.7600","10.7000","11.2000","10.5100","1,690,534.0000","1,802,626,325.0000","18,346,408.0000"
"300218.SZ","安利股份","2015-09-16","10.8800","11.7700","11.7700","10.8000","1,277,152.0000","1,982,888,957.5000","14,353,586.0000"
"300218.SZ","安利股份","2015-09-17","11.8000","11.8800","12.2500","11.6100","2,541,301.0000","2,001,420,630.0000","30,433,600.0000"
"300218.SZ","安利股份","2015-09-18","11.8900","12.2100","12.3400","11.7600","1,680,597.0000","2,057,015,647.5000","20,215,252.0000"
"300218.SZ","安利股份","2015-09-21","11.8900","12.5900","12.6700","11.8900","2,216,766.0000","2,121,034,152.5000","27,300,741.0000"
"300218.SZ","安利股份","2015-09-22","12.6000","12.2700","12.7400","12.0300","6,748,912.0000","2,067,123,832.5000","82,767,630.0000"
"300218.SZ","安利股份","2015-09-23","11.9100","11.9700","12.3500","11.6700","2,668,814.0000","2,016,582,907.5000","31,930,096.0000"
"300218.SZ","安利股份","2015-09-24","12.1700","12.0500","12.2500","11.8100","2,366,555.0000","2,030,060,487.5000","28,414,513.0000"
"300218.SZ","安利股份","2015-09-25","12.0400","11.5500","12.1400","11.5200","1,888,788.0000","1,945,825,612.5000","22,268,684.0000"
"300218.SZ","安利股份","2015-09-28","11.6000","12.0000","12.0000","11.3000","3,313,323.0000","2,021,637,000.0000","38,477,042.0000"
"300218.SZ","安利股份","2015-09-29","11.7000","11.6100","11.8900","11.5100","1,580,991.0000","1,955,933,797.5000","18,478,396.0000"
"300218.SZ","安利股份","2015-09-30","11.7500","11.6300","11.8400","11.4500","950,792.0000","1,959,303,192.5000","11,077,790.0000"
"300219.SZ","鸿利光电","2015-09-11","21.5100","22.0300","22.3000","21.5000","3,225,305.0000","3,063,776,361.5100","70,459,160.0000"
"300219.SZ","鸿利光电","2015-09-14","22.0400","19.8300","22.2600","19.8300","4,163,491.0000","2,757,815,944.1100","86,288,890.0000"
"300219.SZ","鸿利光电","2015-09-15","18.5000","17.8500","19.6800","17.8500","4,290,748.0000","2,482,451,568.4500","79,153,215.0000"
"300219.SZ","鸿利光电","2015-09-16","18.2500","19.6400","19.6400","17.8600","4,517,778.0000","2,731,392,089.8800","84,523,033.0000"
"300219.SZ","鸿利光电","2015-09-17","19.7000","20.0800","21.6000","19.3100","7,511,835.0000","2,792,584,173.3600","155,536,595.0000"
"300219.SZ","鸿利光电","2015-09-18","20.3000","20.9100","21.0500","20.0300","4,689,122.0000","2,908,014,694.4700","96,146,136.0000"
"300219.SZ","鸿利光电","2015-09-21","20.7800","22.5700","22.7000","20.4200","5,827,207.0000","3,138,875,736.6900","126,488,467.0000"
"300219.SZ","鸿利光电","2015-09-22","22.7700","22.7100","23.5000","22.0200","7,797,476.0000","3,158,345,945.0700","177,962,629.0000"
"300219.SZ","鸿利光电","2015-09-23","22.0300","23.1000","23.7500","21.9800","6,526,907.0000","3,212,584,382.7000","149,119,139.0000"
"300219.SZ","鸿利光电","2015-09-24","23.6000","23.9200","24.4900","23.5800","6,329,766.0000","3,326,624,174.6400","151,972,716.0000"
"300219.SZ","鸿利光电","2015-09-25","23.6000","22.2500","24.0700","21.6000","5,917,794.0000","3,094,372,403.2500","135,208,398.0000"
"300219.SZ","鸿利光电","2015-09-28","22.2500","23.7700","23.8700","22.0200","4,374,425.0000","3,305,763,237.0900","100,838,539.0000"
"300219.SZ","鸿利光电","2015-09-29","23.2000","23.1400","23.6900","22.7000","3,739,429.0000","3,218,147,299.3800","86,673,344.0000"
"300219.SZ","鸿利光电","2015-09-30","23.1300","23.0000","23.5600","22.5100","3,008,684.0000","3,198,677,091.0000","69,413,864.0000"
"300220.SZ","金运激光","2015-09-11","28.9700","29.2500","29.9500","28.4100","5,859,667.0000","1,969,042,666.5000","171,549,907.0000"
"300220.SZ","金运激光","2015-09-14","29.2700","26.3300","29.4300","26.3300","4,835,457.0000","1,772,474,988.3400","134,070,878.0000"
"300220.SZ","金运激光","2015-09-15","24.0300","23.7000","25.1800","23.7000","5,842,542.0000","1,595,429,442.6000","140,496,887.0000"
"300220.SZ","金运激光","2015-09-16","23.9700","26.0700","26.0700","23.5100","6,897,433.0000","1,754,972,386.8600","170,308,743.0000"
"300220.SZ","金运激光","2015-09-17","26.0500","25.4000","27.8700","25.4000","8,764,275.0000","1,709,869,529.2000","234,309,269.0000"
"300220.SZ","金运激光","2015-09-18","25.4600","26.2600","26.8500","24.7200","5,946,578.0000","1,767,762,749.4800","152,702,110.0000"
"300220.SZ","金运激光","2015-09-21","25.8000","28.8900","28.8900","25.5100","7,548,545.0000","1,944,808,295.2200","206,708,797.0000"
"300220.SZ","金运激光","2015-09-22","29.2600","29.2600","30.3300","28.5100","8,765,719.0000","1,969,715,843.4800","259,079,862.0000"
"300220.SZ","金运激光","2015-09-23","28.5500","29.8800","30.5200","28.0000","8,814,908.0000","2,011,452,816.2400","257,293,535.0000"
"300220.SZ","金运激光","2015-09-24","30.2000","30.0000","31.8000","29.7000","8,533,885.0000","2,019,530,940.0000","260,550,778.0000"
"300220.SZ","金运激光","2015-09-25","29.5000","27.2100","29.8200","27.0000","7,572,000.0000","1,831,714,562.5800","214,322,531.0000"
"300220.SZ","金运激光","2015-09-28","27.2600","29.1800","29.4500","26.8800","5,682,016.0000","1,964,330,427.6400","160,336,141.0000"
"300220.SZ","金运激光","2015-09-29","28.1500","28.1400","28.8700","27.3900","5,136,895.0000","1,894,320,021.7200","144,842,951.0000"
"300220.SZ","金运激光","2015-09-30","28.3700","28.0400","28.9100","27.4000","3,994,599.0000","1,887,588,251.9200","112,340,634.0000"
"300221.SZ","银禧科技","2015-09-11","9.3700","9.3100","9.6700","9.0300","16,080,102.0000","3,724,000,000.0000","150,944,246.0000"
"300221.SZ","银禧科技","2015-09-14","9.4500","8.3800","9.5300","8.3800","16,294,400.0000","3,352,000,000.0000","142,033,920.0000"
"300221.SZ","银禧科技","2015-09-15","7.7300","7.8500","8.1100","7.5400","19,226,720.0000","3,140,000,000.0000","149,081,628.0000"
"300221.SZ","银禧科技","2015-09-16","7.8500","8.6400","8.6400","7.7300","22,033,523.0000","3,456,000,000.0000","180,679,545.0000"
"300221.SZ","银禧科技","2015-09-17","8.5000","8.2000","8.9400","8.2000","25,155,174.0000","3,280,000,000.0000","216,762,348.0000"
"300221.SZ","银禧科技","2015-09-18","8.3600","8.2500","8.4600","8.0100","14,632,054.0000","3,300,000,000.0000","120,250,665.0000"
"300221.SZ","银禧科技","2015-09-21","8.0700","8.7800","8.8900","8.0200","17,553,003.0000","3,512,000,000.0000","149,010,962.0000"
"300221.SZ","银禧科技","2015-09-22","8.7800","8.7100","9.0200","8.5000","20,049,539.0000","3,484,000,000.0000","176,397,992.0000"
"300221.SZ","银禧科技","2015-09-23","8.5100","8.6800","8.8900","8.4500","16,671,796.0000","3,472,000,000.0000","144,933,284.0000"
"300221.SZ","银禧科技","2015-09-24","8.7000","9.0200","9.1000","8.7000","18,249,276.0000","3,608,000,000.0000","162,772,577.0000"
"300221.SZ","银禧科技","2015-09-25","8.9000","8.3800","9.0500","8.2000","16,336,108.0000","3,352,000,000.0000","140,468,354.0000"
"300221.SZ","银禧科技","2015-09-28","8.3200","8.7900","8.8000","8.1200","11,811,153.0000","3,516,000,000.0000","101,110,874.0000"
"300221.SZ","银禧科技","2015-09-29","8.5800","8.3900","8.6400","8.2500","10,034,156.0000","3,356,000,000.0000","85,048,899.0000"
"300221.SZ","银禧科技","2015-09-30","8.4700","8.3700","8.5800","8.2200","6,925,099.0000","3,348,000,000.0000","58,125,228.0000"
"300222.SZ","科大智能","2015-09-11","34.6300","34.6300","34.6300","34.6300","0.0000","5,071,605,817.8600","0.0000"
"300222.SZ","科大智能","2015-09-14","34.6300","34.6300","34.6300","34.6300","0.0000","5,071,605,817.8600","0.0000"
"300222.SZ","科大智能","2015-09-15","34.6300","34.6300","34.6300","34.6300","0.0000","5,071,605,817.8600","0.0000"
"300222.SZ","科大智能","2015-09-16","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-17","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-18","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-21","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-22","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-23","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-24","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-25","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-28","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-29","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300222.SZ","科大智能","2015-09-30","19.2400","19.2400","19.2400","19.2400","0.0000","5,065,800,032.8000","0.0000"
"300223.SZ","北京君正","2015-09-11","18.0000","18.1800","18.7800","17.6100","4,000,403.0000","1,769,881,903.2000","72,846,200.0000"
"300223.SZ","北京君正","2015-09-14","18.2200","16.3600","18.4700","16.3600","4,111,099.0000","1,592,699,006.4000","71,188,200.0000"
"300223.SZ","北京君正","2015-09-15","15.7900","14.7300","16.1700","14.7200","4,293,815.0000","1,434,013,225.2000","65,701,163.0000"
"300223.SZ","北京君正","2015-09-16","14.9000","16.2000","16.2000","14.7600","5,369,288.0000","1,577,122,488.0000","82,953,184.0000"
"300223.SZ","北京君正","2015-09-17","16.3000","16.6000","17.6000","16.2000","7,010,058.0000","1,616,063,784.0000","118,043,749.0000"
